"host","brand","gender","color","bcl0","bcl1","bcl2","bcl3","bcl4","lcat1","lcat0","name","fname","lname0","lname1","lname2"
"www.walmart.com","","","black","Home","Fashion","Fashion accessories","Headwear","Caps","personalized_gifts","personalized_clothing_and_accessories","personalized caillou sittins baseball cap","personalized","cap","baseball","baseball cap"
"www.yebhi.com","youwecan y","kids","blue","Home","Fashion","Fashion accessories","Headwear","Caps","Clothing Accessories","Caps","caps","caps","caps","caps","caps caps"
"www.walmart.com","cap barbell","","","Home","Fashion","Fashion accessories","Headwear","Caps","exercise_and_fitness","strength_and_weight_training","2000 lbs olympic heavy duty power bar","2000","bar","power","power bar"
"www.walmart.com","alta","","","Home","Fashion","Fashion accessories","Headwear","Caps","team_sports","volleyball","superflex knee caps 50413 septls03950413","superflex","septls03950413","50413","50413 septls03950413"
"www.walmart.com","cap barbell","","grey","Home","Fashion","Fashion accessories","Headwear","Caps","exercise_and_fitness","strength_and_weight_training","10 pound cast iron kettlebell","10","kettlebell","iron","iron kettlebell"
"www.yebhi.com","cross creek","unisex","blue","Home","Fashion","Fashion accessories","Headwear","Caps","Clothing Accessories","Caps","crosscreek caps","crosscreek","caps","crosscreek","crosscreek caps"
"www.yebhi.com","cross creek","unisex","green","Home","Fashion","Fashion accessories","Headwear","Caps","Clothing Accessories","Caps","crosscreek caps","crosscreek","caps","crosscreek","crosscreek caps"
"www.walmart.com","thomas and friends","","orange","Home","Fashion","Fashion accessories","Headwear","Caps","personalized_gifts","personalized_clothing_and_accessories","personalized thomas friends sunset baseball cap","personalized","cap","baseball","baseball cap"
"www.walmart.com","thomas and friends","","orange","Home","Fashion","Fashion accessories","Headwear","Caps","personalized_gifts","personalized_clothing_and_accessories","personalized thomas friends sunshine baseball cap","personalized","cap","baseball","baseball cap"
"www.walmart.com","dinosaur train","","red","Home","Fashion","Fashion accessories","Headwear","Caps","personalized_gifts","personalized_clothing_and_accessories","personalized tiny flying fun baseball cap","personalized","cap","baseball","baseball cap"
"www.amazon.co.uk","ronhill","men","multicolor","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Skullies & Beanies","classic beanie fluorescent one size","classic","size","one","one size"
"www.amazon.co.uk","berghaus","men","multicolor","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Baseball Caps","aq2 mountain waterproof cap","aq2","cap","waterproof","waterproof cap"
"www.walmart.com","","","brown","Home","Fashion","Fashion accessories","Headwear","Caps","team_sports","volleyball","occunomix rubber cap knee pads 126 septls561126","occunomix","septls561126","126","126 septls561126"
"www.walmart.com","cap barbell","","","Home","Fashion","Fashion accessories","Headwear","Caps","exercise_and_fitness","strength_and_weight_training","arm blaster","arm","blaster","arm","arm blaster"
"www.yebhi.com","youwecan y","kids","white","Home","Fashion","Fashion accessories","Headwear","Caps","Clothing Accessories","Caps","caps","caps","caps","caps","caps caps"
"www.bidorbuy.co.za","pieces","","","Home","Fashion","Fashion accessories","Headwear","Caps","Findings","Bead Caps","cord caps 50","cord","50","caps","caps 50"
"www.bidorbuy.co.za","manchester","","","Home","Fashion","Fashion accessories","Headwear","Caps","Soccer","Apparel","city fc core cap","city","cap","core","core cap"
"www.bidorbuy.co.za","mid","","beige/sand/tan","Home","Fashion","Fashion accessories","Headwear","Caps","Airsoft","Parts & Accessories","m4 scar masada cap magazine 100 round capacity fit airsofun","m4","airsofun","fit","fit airsofun"
"www.rakuten.com.my","rip curl","","black","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Hats & Caps","circlebot trucker","circlebot","trucker","circlebot","circlebot trucker"
"www.bidorbuy.co.za","silvertone","","silver","Home","Fashion","Fashion accessories","Headwear","Caps","Findings","Bead Caps","12mm bead cap","12mm","cap","bead","bead cap"
"www.firstcry.com","babyhug","","multicolor","Home","Fashion","Fashion accessories","Headwear","Caps","Clothes & Fashion Accessories","Caps, Gloves & Mittens","en cap knot floral applue","en","applue","floral","floral applue"
"www.firstcry.com","babyhug","","blue","Home","Fashion","Fashion accessories","Headwear","Caps","Clothes & Fashion Accessories","Caps, Gloves & Mittens","cap star pr","cap","pr","star","star pr"
"www.firstcry.com","barbie","","multicolor","Home","Fashion","Fashion accessories","Headwear","Caps","Clothes & Fashion Accessories","Tops & Tees","cap sleeves t shirt","cap","shirt","t","t shirt"
"www.amazon.com","trendy","men","multicolor","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Balaclavas","2 pack multi purpose sports balaclava wer use offers wind uv protection fits helmet can used ski mask motorcycle mask face mask one size fits 100 ble lifetime warranty","2","warranty","lifetime","lifetime warranty"
"www.amazon.com","nike","women","multicolor","Home","Fashion","Fashion accessories","Headwear","Caps","Women","Caps","tech adjustable cap","tech","cap","adjustable","adjustable cap"
"www.amazon.com","nike","women","white","Home","Fashion","Fashion accessories","Headwear","Caps","Women","Caps","tech adjustable cap","tech","cap","adjustable","adjustable cap"
"www.firstcry.com","babyhug","","multicolor","Home","Fashion","Fashion accessories","Headwear","Caps","Clothes & Fashion Accessories","Caps, Gloves & Mittens","en cap knot","en","knot","cap","cap knot"
"www.firstcry.com","babyhug","","multicolor","Home","Fashion","Fashion accessories","Headwear","Caps","Clothes & Fashion Accessories","Caps, Gloves & Mittens","en cap knot self pattern","en","pattern","self","self pattern"
"www.jaypore.com","","kids","multicolor","Home","Fashion","Fashion accessories","Headwear","Caps","Kids","Kids","sea cap muffler","sea","muffler","cap","cap muffler"
"www.asos.com","aldo","men","red","Home","Fashion","Fashion accessories","Headwear","Caps","Men","New In: Shoes","scottie toe cap shoes","scottie","shoes","cap","cap shoes"
"www.firstcry.com","","","red","Home","Fashion","Fashion accessories","Headwear","Caps","Clothes & Fashion Accessories","Tops & Tees","saps cap sleeves top always love mommy pr","saps","pr","mommy","mommy pr"
"www.homedepot.com","john","","","Home","Fashion","Fashion accessories","Headwear","Caps","Outdoors","Outdoor Power Equipment","deere jd 6 panel back trucker hat cap","deere","cap","hat","hat cap"
"www.infibeam.com","","kids","","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Caps","cow boy cap","cow","cap","boy","boy cap"
"www.infibeam.com","","kids","","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Caps","cow boy cap","cow","cap","boy","boy cap"
"www.infibeam.com","","kids","","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Caps","da cow boy cap da","da","da","cap","cap da"
"www.infibeam.com","","women","","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Caps","hat","hat","hat","hat","hat hat"
"www.bidorbuy.co.za","chrome","","yellow","Home","Fashion","Fashion accessories","Headwear","Caps","Badges & Insignia","South African Army","sa ordnance servs corps enamel cap collars beret bar approved 1977 s pins","sa","pins","s","s pins"
"www.infibeam.com","manchester united","","","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Caps","game time cap 99","game","99","cap","cap 99"
"www.infibeam.com","manchester united","","","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Caps","s cap da 99","s","99","da","da 99"
"www.infibeam.com","delhi seven","","","Home","Fashion","Fashion accessories","Headwear","Caps","Fashion","Accessories","delhi 7 caps 1082","delhi","1082","caps","caps 1082"
"www.infibeam.com","wildcraft","","","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Caps","fleece ski cap","fleece","cap","ski","ski cap"
"www.zalora.com.my","bamboo","men","multicolor","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Caps","odyessy s","odyessy","s","odyessy","odyessy s"
"www.zalora.com.my","burg","men","red","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Caps","unstructured s","unstructured","s","unstructured","unstructured s"
"www.infibeam.com","","men","","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Caps","haolden","haolden","haolden","haolden","haolden haolden"
"www.zalora.com.my","","men","blue","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Caps","paised cap","paised","cap","paised","paised cap"
"www.homedepot.com","","","black","Home","Fashion","Fashion accessories","Headwear","Caps","Lumber \u0026 Composites","Decking","owt ornamental wood ties hex cap nut 10 per box","owt","box","per","per box"
"www.homedepot.com","","","brown","Home","Fashion","Fashion accessories","Headwear","Caps","Lumber \u0026 Composites","Decking","jaki jorg miterless 4 x 4 wood untreated mahogany copper finial globe slip cap","jaki","cap","slip","slip cap"
"www.zalora.com.my","s curl","men","red","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Caps","wet trucker cap","wet","cap","trucker","trucker cap"
"www.zalando.co.uk","lacoste","men","green","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","cap grã n","cap","n","grã","grã n"
"www.infibeam.com","wildcraft","men","","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Caps","sun cap","sun","cap","sun","sun cap"
"www.homedepot.com","","","brown","Home","Fashion","Fashion accessories","Headwear","Caps","Lumber \u0026 Composites","Decking","jaki jorg miterless 6 x 6 untreated wood mahogany stainless pyra slip cap","jaki","cap","slip","slip cap"
"www.homedepot.com","","","grey","Home","Fashion","Fashion accessories","Headwear","Caps","Lumber \u0026 Composites","Decking","jaki jorg miterless 6 x 6 untreated wood mahogany stainless pyra slip cap","jaki","cap","slip","slip cap"
"www.homedepot.com","","","brown","Home","Fashion","Fashion accessories","Headwear","Caps","Lumber \u0026 Composites","Decking","jaki jorg miterless 4 x 4 untreated wood mahogany copper pyra slip cap","jaki","cap","slip","slip cap"
"www.homedepot.com","","","brown","Home","Fashion","Fashion accessories","Headwear","Caps","Lumber \u0026 Composites","Decking","jaki jorg miterless 4 x 6 untreated wood mahogany copper pyra slip cap","jaki","cap","slip","slip cap"
"www.zalando.co.uk","cayler & sons","men","green","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","wiesn cap","wiesn","cap","wiesn","wiesn cap"
"www.infibeam.com","wildcraft","men","","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Caps","khaki bucket cap","khaki","cap","bucket","bucket cap"
"www.zalando.co.uk","bugatti","men","blue","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","cap","cap","cap","cap","cap cap"
"www.zalora.com.my","levis","men","multicolor","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Caps","california bear graphic baseball cap","california","cap","baseball","baseball cap"
"www.zalando.co.uk","","kids","multicolor","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","cap","cap","cap","cap","cap cap"
"www.rakuten.com.my","","","","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Hats & Caps","one piece skull luffy cap","one","cap","luffy","luffy cap"
"www.snapdeal.com","","kids","","Home","Fashion","Fashion accessories","Headwear","Caps","Caps, Socks, Mittens & Accessories","Bio Kid Multi Color Cotton Nappies","bio kid multi nappies","bio","nappies","multi","multi nappies"
"www.snapdeal.com","jazzup","kids","blue","Home","Fashion","Fashion accessories","Headwear","Caps","Caps, Socks & Accessories","Jazzup Blue Avengers Umbrella For Kids","avengers umbrella","avengers","umbrella","avengers","avengers umbrella"
"www.bidorbuy.co.za","","","brown","Home","Fashion","Fashion accessories","Headwear","Caps","Airsoft","Other Airsoft","british army desert dpm camo boonie hat cap","british","cap","hat","hat cap"
"www.snapdeal.com","jonex","","yellow","Home","Fashion","Fashion accessories","Headwear","Caps","Skating & Scooters","Jonex Skating Cap Yellow Skates","skating cap skates","skating","skates","cap","cap skates"
"www.snapdeal.com","domyos","","","Home","Fashion","Fashion accessories","Headwear","Caps","Active Wear","Domyos Fitness Cap","fitness cap","fitness","cap","fitness","fitness cap"
"www.snapdeal.com","innovationthestore","unisex","beige/sand/tan","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Innovationthestore Unisex Cream Woolen And Winter Cap","cream en wer cap","cream","cap","wer","wer cap"
"www.snapdeal.com","stol'n","kids","","Home","Fashion","Fashion accessories","Headwear","Caps","Caps, Socks & Accessories","Stol'N White Chain and Lt Pink Pendent Horse Shape with White Stone For Kids","chain lt pendent horse shape stone","chain","stone","shape","shape stone"
"www.snapdeal.com","","kids","","Home","Fashion","Fashion accessories","Headwear","Caps","Caps, Socks, Mittens & Accessories","Bio Kid Brown Cotton Baby Towels","bio kid baby towels","bio","towels","baby","baby towels"
"www.snapdeal.com","","kids","","Home","Fashion","Fashion accessories","Headwear","Caps","Caps, Socks, Mittens & Accessories","Bio Kid Multi Color Cotton Nappies","bio kid multi nappies","bio","nappies","multi","multi nappies"
"www.snapdeal.com","solognac","","","Home","Fashion","Fashion accessories","Headwear","Caps","Active Wear","Solognac Cap-Light-Chocolate Outdoors Dry Weather 8192701","cap light chocolate outdoors dry weather 8192701","cap","8192701","weather","weather 8192701"
"www.snapdeal.com","jorss","women","black","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Jorss White With Black Hat Style Muffler Cap For women","hat style muffler cap","hat","cap","muffler","muffler cap"
"www.snapdeal.com","","men","","Home","Fashion","Fashion accessories","Headwear","Caps","Gifts For Him","Gift Island Snapback Gifts For Him","gift island snapback gifts","gift","gifts","snapback","snapback gifts"
